1333	-0.5255101161
1315	-0.4745800837
1298	-0.3849324504
1281	-0.3178863606
1265	-0.2715246718
1249	-0.1862394419
1234	-0.1338044606
1219	-0.1128700700
1204	-0.0425027990
1190	-0.0031542973
1176	-0.0449152673
1162	-0.0424986386
1148	0.0043321385
1135	-0.0178590298
1123	-0.0507053841
1110	-0.0137706927
1098	0.0129714863
1086	0.0006722338
1074	0.0224150390
1063	0.0612517420
1051	0.0590847310
1040	0.0454068006
1030	0.0655790777
1019	0.1193620678
1009	0.1739096384
999	0.1722932637
989	0.1159837960
979	0.0878599111
969	0.1046815423
960	0.1001356949
951	0.0787001124
942	0.0893148607
933	0.1052889955
924	0.0979308971
916	0.1079171919
908	0.1506454813
899	0.1844256363
891	0.1851498194
883	0.1596909249
876	0.1282499016
868	0.1205396767
861	0.1373413513
853	0.1496748059
846	0.1537817198
839	0.1561623679
832	0.1372751683
825	0.1032397788
818	0.1008415318
811	0.1348759933
805	0.1565222269
798	0.1448193980
792	0.1275792091
786	0.1298279011
780	0.1418600008
774	0.1387610370
768	0.1253477217
762	0.1309745745
756	0.1496205441
750	0.1532556302
745	0.1614271699
739	0.1994011449
734	0.2262498318
728	0.2095394521
723	0.1900346299
718	0.1913797626
713	0.1814134440
708	0.1599608587
703	0.1600106207
698	0.1732718841
693	0.1753453932
688	0.1737143767
683	0.1768401758
679	0.1822652215
674	0.1953630452
670	0.2070415427
665	0.1977388417
661	0.1812499833
656	0.1788392849
652	0.1761785810
648	0.1655246559
644	0.1682225563
639	0.1824846841
635	0.1846909276
631	0.1785180800
627	0.1784386794
623	0.1798636452
620	0.1798312444
616	0.1804336255
612	0.1771358474
608	0.1787400479
604	0.1969951884
601	0.2090053012
597	0.1914066197
594	0.1666672925
590	0.1590866264
587	0.1580035361
583	0.1566807958
580	0.1619503531
576	0.1660822433
573	0.1646683371
570	0.1688144783
567	0.1716222858
563	0.1587751141
560	0.1469972403
557	0.1528064621
554	0.1588117537
551	0.1544050917
548	0.1546904500
545	0.1618970552
542	0.1660542853
539	0.1735199344
536	0.1886960673
533	0.1963250166
530	0.1868005190
528	0.1673639426
525	0.1479818909
522	0.1379182072
519	0.1391497975
517	0.1400463725
514	0.1363394663
511	0.1384694767
509	0.1445962778
506	0.1434521553
504	0.1425305665
501	0.1510844646
498	0.1548848874
496	0.1441448909
494	0.1332055374
491	0.1315513803
489	0.1328249341
486	0.1338746269
484	0.1327470185
482	0.1240581258
479	0.1149946004
477	0.1186013372
475	0.1284851528
472	0.1297119451
470	0.1243784442
468	0.1229612878
466	0.1274180105
464	0.1345030977
461	0.1387914153
459	0.1336481186
457	0.1217841420
455	0.1152006437
453	0.1190635477
451	0.1269652138
449	0.1305400515
447	0.1260675385
445	0.1171979007
443	0.1115586496
441	0.1095747435
439	0.1055916401
437	0.1024755051
435	0.1085633492
433	0.1202844629
431	0.1261871747
430	0.1245289195
428	0.1210398129
426	0.1173776221
424	0.1146055296
422	0.1171260730
420	0.1229979230
419	0.1225425093
417	0.1144678053
415	0.1096573763
413	0.1121072532
412	0.1121749594
410	0.1052920917
408	0.0991247508
407	0.0977044311
405	0.0984937950
403	0.1041434054
402	0.1154382207
400	0.1210228174
399	0.1153848514
397	0.1107587167
395	0.1141214873
394	0.1161451789
392	0.1138229451
391	0.1162989791
389	0.1243069872
388	0.1295154327
386	0.1306939002
385	0.1313593430
383	0.1308244059
382	0.1282440237
380	0.1247208354
379	0.1204187123
377	0.1184360716
376	0.1241385589
375	0.1345799658
373	0.1394863147
372	0.1355101460
370	0.1294462001
369	0.1270660963
368	0.1267078813
366	0.1254411183
365	0.1262106961
364	0.1326478091
362	0.1396547540
361	0.1394623254
360	0.1339058473
358	0.1293212287
357	0.1266782554
356	0.1263349143
355	0.1300432020
353	0.1337930054
352	0.1331923983
351	0.1315634389
350	0.1306501140
348	0.1277349739
347	0.1271414446
346	0.1329381934
345	0.1357262172
343	0.1303872946
342	0.1294203394
341	0.1375799239
340	0.1397281280
339	0.1295993255
338	0.1227463397
336	0.1311445268
335	0.1456722767
334	0.1493308894
333	0.1395358178
332	0.1312131987
331	0.1331147999
330	0.1337316058
329	0.1248875647
328	0.1174725758
327	0.1183726950
325	0.1210211066
324	0.1249343954
323	0.1327158378
322	0.1371109679
321	0.1367177553
320	0.1390295412
319	0.1385284037
318	0.1286718494
317	0.1233350397
316	0.1289616412
315	0.1292425785
314	0.1227421501
313	0.1260214413
312	0.1338185265
311	0.1297351550
310	0.1210712875
309	0.1193945066
308	0.1178000045
307	0.1123118652
306	0.1104395944
305	0.1142209890
305	0.1202917099
304	0.1249347234
303	0.1220422550
302	0.1136169239
301	0.1108336459
300	0.1140301020
299	0.1143758235
298	0.1117538808
297	0.1093578420
296	0.1070582180
295	0.1080634671
295	0.1117103599
294	0.1108480834
293	0.1076082270
292	0.1067717766
291	0.1030219875
290	0.0995220916
289	0.1060336048
289	0.1110420491
288	0.1028393865
287	0.0967814924
286	0.1000495716
285	0.0994726080
284	0.0991824782
284	0.1071816357
283	0.1087329782
282	0.1025570574
281	0.1045389309
280	0.1065340820
280	0.1025345716
279	0.1113973861
278	0.1244549243
277	0.1168442400
277	0.1064965991
276	0.1091565627
275	0.1051818673
274	0.1026670219
273	0.1161212183
273	0.1116065144
272	0.0884439709
271	0.0947085117
271	0.1099076751
270	0.0923596574
269	0.0839303363
268	0.0990944036
268	0.0856311321
267	0.0689610100
