0.500	3.597	0.225
2.378	3.014	0.225
2.374	0.549	0.225
1.126	1.670	0.225
1.223	2.316	0.225
3.291	1.833	0.225
2.596	2.401	0.225
1.312	1.071	0.225
0.830	0.602	0.225
2.771	3.716	0.225
2.513	1.656	0.225
3.381	3.359	0.225
2.680	0.972	0.225
1.492	3.699	0.225
1.587	0.347	0.225
3.924	2.189	0.225
0.731	0.089	0.225
1.714	2.097	0.225
1.789	3.159	0.225
0.286	2.907	0.225
0.469	0.922	0.225
1.019	3.295	0.225
3.908	0.867	0.225
3.319	1.052	0.225
2.317	3.659	0.225
0.355	1.446	0.225
0.258	0.421	0.225
3.973	3.154	0.225
3.844	3.864	0.225
3.535	2.525	0.225
3.974	0.257	0.225
3.520	0.508	0.225
1.854	3.975	0.225
3.763	1.349	0.225
2.029	1.413	0.225
3.054	0.548	0.225
0.029	2.452	0.225
3.150	2.957	0.225
2.530	0.094	0.225
3.049	2.223	0.225
2.080	2.458	0.225
0.556	2.093	0.225
0.692	2.554	0.225
0.037	3.288	0.225
3.981	2.655	0.225
3.091	0.084	0.225
1.712	0.836	0.225
1.625	1.651	0.225
1.462	2.766	0.225
3.375	3.980	0.225
1.202	0.086	0.225
