2.327	3.070	0.152
1.033	0.719	0.126
0.792	3.622	0.163
0.717	2.418	0.237
3.826	0.582	0.212
0.287	0.574	0.305
1.400	3.581	0.171
3.771	1.425	0.164
1.702	1.216	0.187
2.025	0.440	0.174
3.732	2.311	0.220
1.848	2.172	0.247
0.197	2.479	0.234
2.428	1.763	0.251
2.143	3.417	0.193
2.013	3.814	0.188
3.191	2.475	0.220
3.283	1.945	0.138
0.072	1.413	0.214
0.654	3.237	0.203
2.337	2.480	0.147
0.027	1.892	0.200
3.140	3.548	0.183
2.591	0.867	0.225
3.525	1.197	0.171
3.637	3.004	0.186
1.173	3.862	0.148
2.856	3.832	0.162
0.820	1.206	0.225
1.217	2.084	0.164
1.647	2.976	0.360
3.233	0.613	0.222
3.058	1.062	0.161
2.039	2.589	0.162
2.696	2.334	0.161
2.775	0.347	-0.017
1.422	2.648	0.027
2.754	0.014	0.184
3.825	1.789	0.157
0.959	0.272	0.288
