812.016	0.00318095		812.016	3.87E+14
814.716	0.00313744		814.716	3.41E+14
817.417	0.00309483		817.417	3.18E+14
820.117	0.00305303		820.117	3.32E+14
822.818	0.00301218		822.818	2.65E+14
825.519	0.00297189		825.519	3.60E+14
828.219	0.00293261		828.219	3.29E+14
830.92	0.0028941		830.92	3.58E+14
833.62	0.00285635		833.62	3.65E+14
836.321	0.00281943		836.321	3.81E+14
839.022	0.00278324		839.022	3.91E+14
841.722	0.00274784		841.722	3.91E+14
844.423	0.0027134		844.423	3.92E+14
847.123	0.00267959		847.123	3.91E+14
849.824	0.00264649		849.824	3.56E+14
852.524	0.00261425		852.524	3.88E+14
855.225	0.00258271		855.225	3.72E+14
857.926	0.00255194		857.926	3.97E+14
860.626	0.00252198		860.626	3.96E+14
863.327	0.00249261		863.327	4.00E+14
866.027	0.00246398		866.027	3.43E+14
868.728	0.00243614		868.728	3.86E+14
871.429	0.00240893		871.429	3.90E+14
874.129	0.00238231		874.129	3.83E+14
876.83	0.00235658		876.83	3.92E+14
879.53	0.00233141		879.53	3.87E+14
882.231	0.00230691		882.231	3.86E+14
884.932	0.00228302		884.932	3.91E+14
887.632	0.0022597		887.632	3.81E+14
890.333	0.00223703		890.333	3.85E+14
893.033	0.00221499		893.033	3.65E+14
895.734	0.00219354		895.734	3.30E+14
898.434	0.00217273		898.434	2.67E+14
901.135	0.00215243		901.135	2.52E+14
903.836	0.00213269		903.836	3.50E+14
906.536	0.00211338		906.536	2.98E+14
909.237	0.00209477		909.237	2.95E+14
911.937	0.00207656		911.937	2.96E+14
914.638	0.00205889		914.638	2.92E+14
917.339	0.00204174		917.339	3.00E+14
920.039	0.002025		920.039	3.22E+14
922.74	0.00200881		922.74	3.18E+14
925.44	0.00199297		925.44	3.03E+14
928.141	0.00197763		928.141	2.51E+14
930.841	0.00196277		930.841	1.83E+14
933.542	0.00194816		933.542	7.76E+13
936.243	0.00193401		936.243	6.69E+13
938.943	0.00192034		938.943	1.73E+14
