flux1:, 0.44999999999999996, -0.0012938989929626396, -0.001293898992805097
flux1:, 0.4510033444816053, -0.0014824752049935862, -0.0014824752051400658
flux1:, 0.4520066889632106, -0.0016970152956501023, -0.0016970152955157075
flux1:, 0.45301003344481594, -0.001940865557990903, -0.0019408655581086317
flux1:, 0.45401337792642127, -0.0022177707362106757, -0.0022177707361131956
flux1:, 0.4550167224080266, -0.0025319169706267287, -0.0025319169706992956
flux1:, 0.4560200668896319, -0.0028879787885812335, -0.002887978788537573
flux1:, 0.45702341137123725, -0.0032911704428478794, -0.003291170442858201
flux1:, 0.4580267558528426, -0.003747301924890286, -0.003747301924921966
flux1:, 0.4590301003344479, -0.004262839986163596, -0.004262839986089895
flux1:, 0.46003344481605324, -0.004844974519808733, -0.004844974519932093
flux1:, 0.46103678929765857, -0.005501690666318639, -0.005501690666139095
flux1:, 0.4620401337792639, -0.006241847016474223, -0.0062418470167157816
flux1:, 0.4630434782608692, -0.007075260302718816, -0.007075260302407813
flux1:, 0.46404682274247455, -0.008012796967311043, -0.008012796967684822
flux1:, 0.4650501672240799, -0.009066472021421194, -0.009066472020968497
flux1:, 0.4660535117056852, -0.010249555590315908, -0.0102495555908497
flux1:, 0.46705685618729054, -0.011576687574884354, -0.011576687574268638
flux1:, 0.46806020066889586, -0.013064000821020829, -0.013064000821732275
flux1:, 0.4690635451505012, -0.014729253233495141, -0.014729253232691548
flux1:, 0.4700668896321065, -0.016591969208802432, -0.01659196920969584
flux1:, 0.47107023411371185, -0.01867359081768639, -0.018673590816684207
flux1:, 0.4720735785953172, -0.02099763907827934, -0.020997639079377232
flux1:, 0.4730769230769225, -0.023589885728713927, -0.023589885727516153
flux1:, 0.47408026755852783, -0.02647853578733201, -0.02647853578862002
flux1:, 0.47508361204013316, -0.029694421267830826, -0.029694421266445982
flux1:, 0.4760869565217385, -0.03327120626215159, -0.03327120626361839
flux1:, 0.4770903010033438, -0.037245603693484564, -0.037245603691917116
flux1:, 0.47809364548494915, -0.04165760385112725, -0.04165760385275831
flux1:, 0.4790969899665545, -0.04655071491749693, -0.04655071491580608
flux1:, 0.4801003344481598, -0.05197221546928198, -0.051972215471020974
flux1:, 0.48110367892976513, -0.057973419039570664, -0.0579734190377755
flux1:, 0.48210702341137046, -0.06460995056272924, -0.06460995056458156
flux1:, 0.4831103678929758, -0.07194203462973683, -0.07194203462791224
flux1:, 0.4841137123745811, -0.08003479518333846, -0.08003479518520953
flux1:, 0.48511705685618645, -0.08895856638365848, -0.08895856638187036
flux1:, 0.4861204013377918, -0.09878921404619886, -0.09878921404793842
flux1:, 0.4871237458193971, -0.10960846714723545, -0.10960846714559304
flux1:, 0.48812709030100243, -0.1215042585355483, -0.12150425853713227
flux1:, 0.48913043478260776, -0.13457107406838914, -0.13457107406701574
flux1:, 0.4901337792642131, -0.1489103090167677, -0.14891030901811295
flux1:, 0.4911371237458184, -0.16463063063648062, -0.16463063063539368
flux1:, 0.49214046822742374, -0.18184834542698136, -0.1818483454277342
flux1:, 0.4931438127090291, -0.2006877696161944, -0.2006877696155871
flux1:, 0.4941471571906344, -0.22128160104123507, -0.2212816010415664
flux1:, 0.49515050167223973, -0.24377129056858554, -0.24377129056858649
flux1:, 0.49615384615384506, -0.26830741085698495, -0.268307410856454
flux1:, 0.4971571906354504, -0.2950500201792517, -0.29505002017990256
flux1:, 0.4981605351170557, -0.3241690187273507, -0.32416901872614845
flux1:, 0.49916387959866104, -0.3558444946738742, -0.3558444946754933
flux1:, 0.5001672240802664, -0.39026705703082953, -0.3902670570284382
flux1:, 0.5011705685618717, -0.4276381521280469, -0.4276381521308188
flux1:, 0.502173913043477, -0.46817036038646637, -0.468170360383428
flux1:, 0.5031772575250824, -0.5120876697540689, -0.5120876697576577
flux1:, 0.5041806020066877, -0.5596257221485197, -0.5596257221442964
flux1:, 0.505183946488293, -0.611032028845814, -0.611032028850915
flux1:, 0.5061872909698983, -0.6665661508639082, -0.6665661508586734
flux1:, 0.5071906354515037, -0.7264998398995994, -0.7264998399060931
flux1:, 0.508193979933109, -0.7911171356407228, -0.7911171356334529
flux1:, 0.5091973244147143, -0.8607144146875807, -0.8607144146943952
flux1:, 0.5102006688963197, -0.9356003867708038, -0.9356003867624347
flux1:, 0.511204013377925, -1.0160960332595956, -1.0160960332680875
flux1:, 0.5122073578595303, -1.1025344836137916, -1.1025344836045552
flux1:, 0.5132107023411356, -1.1952608246579146, -1.195260824667316
flux1:, 0.514214046822741, -1.2946318384163122, -1.294631838406205
flux1:, 0.5152173913043463, -1.401015663404334, -1.4010156634147184
flux1:, 0.5162207357859516, -1.5147913753613609, -1.5147913753507622
flux1:, 0.517224080267557, -1.6363484824848684, -1.636348482495689
flux1:, 0.5182274247491623, -1.766086331563542, -1.7660863315535118
flux1:, 0.5192307692307676, -1.9044134204343763, -1.9044134204453183
flux1:, 0.5202341137123729, -2.0517466137250366, -2.0517466137139326
flux1:, 0.5212374581939783, -2.208510257890005, -2.2085102579006675
flux1:, 0.5222408026755836, -2.3751351932661118, -2.375135193256182
flux1:, 0.5232441471571889, -2.5520576599376565, -2.5520576599473213
flux1:, 0.5242474916387942, -2.7397180960768184, -2.7397180960678713
flux1:, 0.5252508361203996, -2.938559826611689, -2.938559826621235
flux1:, 0.5262541806020049, -3.149027641980836, -3.149027641969628
flux1:, 0.5272575250836102, -3.371566266090831, -3.3715662660978474
flux1:, 0.5282608695652156, -3.6066187145836626, -3.6066187145778894
flux1:, 0.5292642140468209, -3.854624543961947, -3.854624543964812
